url,label
guillermoarrioja.com,Safe
fanpusoft.com,Safe
postworkshop.net,Safe
qunjie.com,Safe
masajerotic.org,Safe
hfhengtong.net,Safe
linesh.com,Safe
aie.edu.au,Safe
storoz.com.br,Safe
nikezoomallout.com,Safe
massage-tanzler.at,Safe
durerkert.com,Safe
thebutterflyfoundation.org.au,Safe
kylzb.com,Safe
silkhopefire.com,Safe
dmaisseguros.com.br,Safe
912378.com,Safe
himawari-group.co.jp,Safe
derbytheatre.co.uk,Safe
cybermonday.com.ar,Safe
acikalanisitma.com,Safe
naturallearninginstitute.org,Safe
wzvtc.cn,Safe
justriddlesandmore.com,Safe
tramptaria.sk,Safe
eloundabeach.gr,Safe
grogtag.com,Safe
scycsy.com,Safe
http://ebird.org/ebird/view/checklist/S39574545,Safe
top4man.ru,Safe
san-diego-beaches-and-adventures.com,Safe
rhphbbup.net,Safe
personaltao.com,Safe
nintendowiifanboy.com,Safe
http://secretsoflove.tv/love/Googledoc/,Malicious
massage-v-moscow.ru,Safe
sa7er.com,Safe
ontheissuesmagazine.com,Safe
aoyunchina.com,Safe
meiwasuisan.com,Safe
nationalautismassociation.org,Safe
smartcare-ol.com,Safe
ruiz-geli.com,Safe
longchamphand-bags.co.uk,Safe
ticketpro.com.my,Safe
skincarepointers.com,Safe
edizionitolerus.it,Safe
chat1sec.com,Safe
vianed.nl,Safe
sohowz.com,Safe
triumf-translate.ru,Safe
q4a0.info,Safe
cafergot.org,Safe
nmgnvshen.com,Safe
look4energy.com,Safe
gkrusstroy.ru,Safe
hghmanual.com,Safe
orientalstudies.ru,Safe
billlrepuborea.com/sgin-in/wode1mda=/signin.php?local.x=&Token=MDEw&S.n=8f14e45fceea,Phishing
aworldoffurniture.co.uk,Safe
server-he.de,Safe
webdrop.co.il,Safe
http://www.prohibidorendirnos.com/new/rqUanvQU2yhjkl9377cLKY5Fgtq5/dcd143a72e4b12960e2841abdd9167da/,Malicious
northwestapharmacycanada.ru,Safe
http://orngem.myfreesites.net/,Malicious
grdh99.pw,Safe
diclofenac20.top,Safe
ramshornstudio.com,Safe
tdcontainer.com,Safe
linex.com,Safe
alifelski.com,Safe
oregonlawhelp.org,Safe
shauntan.net,Safe
davidweld.com,Safe
espacestemps.net,Safe
transdev.de,Safe
lmde.com,Safe
degraeve.com,Safe
imperialspecialties.biz,Safe
espnfc.us,Safe
landaustore.co.uk,Safe
gge.ru,Safe
fountainherald.com.ng,Safe
trailforks.com,Safe
corporatepolicy.org,Safe
bathstore.com,Safe
theuiaa.org,Safe
ecorson.com,Safe
extremeironing.com,Safe
kyrieirvingshoes.com.co,Safe
clubedeautores.com.br,Safe
92pixels.com,Safe
fginsight.com,Safe
vrbakuchyne.cz,Safe
vav.edu.vn,Safe
567999com.com,Safe
livingwithstyle.com,Safe
hife.es,Safe
let.bet,Safe
http://www.pcopticlean.com/downloads,Malicious
hochzeit.de,Safe
raisingourkids.com,Safe
w3c.it,Safe
stopmortgagefraud.biz,Safe
whiteknightcarpetcleaning.com,Safe
evangelismexplosion.org,Safe
nasle4.ir,Safe
agileinfoway.com,Safe
http://lamda-maritime.com/Bofa/security.php,Malicious
colgate.com.br,Safe
173fc.com,Safe
mariuspavel.ro,Safe
kimberlymccullough.com/431291b41783d412734c3a4c1c97d1b4/login.php?https://login.live.com/public/IdentifyUser.aspx?LOB=RBGLogon,Phishing
aacccnj.org,Safe
mudam.lu,Safe
afemimarlik.com,Safe
http://nl.dw.com/DTS?url=http://www.dw.com/en/1972-munich-olympics-massacre-an-avoidable-catastrophe/a-40405813?maca=en-newsletter_en_bulletin-2097-html-newsletter&emv_key=CJ116HtTT13y57mcllBQwNrfBlX66s43PreYKJ6RYgQ/uvEmwmQ_XJZe7COLntGh9A,Unsafe click
epaneg.bid,Safe
redhotchilipeppers.com,Safe
team-tesla.org,Safe
digicrime.com,Safe
http://amadolondon.co.uk/OG/mail.163.com,Malicious
naslegy.ru,Safe
watts.com,Safe
abcc.org.uk,Safe
intek.my,Safe
slotsblast.ru,Safe
billstermiteco.com,Safe
urgenta.md,Safe
modnews.ru,Safe
xy-p.com,Safe
lassuranceretraite.fr,Safe
mandarin-oriental.com,Safe
casacompletagroup.com,Safe
3326.com,Safe
http://www.lemonde.fr/europe/video/2017/10/11/carles-puigdemont-30-ans-de-combat-pour-l-independance-catalane_5199614_3214.html,Safe
http://02.bd-pcgame.xiazai24.com/Patch,Malicious
sirona.de,Safe
eventsprout.com,Safe
cofferwallet.com,Safe
justwheels.com,Safe
hospice-szombathely.hu,Safe
imrussia.org,Safe
seragamsolo.com,Safe
heisoft.de,Safe
aegisro.com,Safe
alocalprinter.co.uk,Safe
sh220912.website.pl/rf758/bb050/,Phishing
rockfm.ro,Safe
zwlup.com,Safe
heute.at,Safe
plandesign.ro,Safe
mcadenville-christmastown.com,Safe
wwwomen.com.ua,Safe
scae.com,Safe
djshop.de,Safe
cpdev.com.au,Safe
youvideoporno.mobi,Safe
mascine.net,Safe
animaspace.com,Safe
trentfurniture.co.uk,Safe
ilovecreate.ru,Safe
08px.com,Safe
yugma.com,Safe
verficar-net.com/final_notification/Anthony_Reboletti_at_The_Las_Vegas_Country_Club_Estates/,Phishing
southseashoneymoon.com,Safe
chickslovefood.com,Safe
gerbergear.com,Safe
gloomful-chance.000webhostapp.com/bo2a/2018/2018/,Phishing
rookiemoms.com,Safe
likemix.ru,Phishing
d-laboweb.jp,Safe
katimavik.org,Safe
choux-choux.com,Safe
osleu.org,Safe
fuzhuang.com.cn,Safe
itunes-purchase.com/PrefixLoginAuthPrivacy?ref=checks&protocol=ssl&sessionsid=vbJg0g51mRE9snNN6F2S3AfmnToH59cBlWSlcYnzP1Ihpv4wb7pfHEB4x0MDaYfvU7R75eGVgpcGVhc6pCl6gX,Phishing
ukihobilimsenligi.com,Safe
cbt.com.my,Safe
xmyhsm.com,Safe
merkuronlinecasinode.org,Safe
catalystpaper.com,Safe
unbc.edu,Safe
https://cdn-media.web-view.net/i/ejf3zw82ad/TO_news_1.png?cache=1460449036106,Safe
whatelsemichelle.com,Safe
hdbvucb9837.site/?a=0003&source=14374499,Phishing
unfg365.com,Safe
cityexpress.com,Safe
bathfitter.com,Safe
medspravka77.com,Safe
https://camlp5.github.io/,Safe
wildernessmedicine.net,Safe
opalauctions.com,Safe
androiduipatterns.com,Safe
theforexguy.com,Safe
buyyasmin.reisen,Safe
agl.com.au,Safe
sensitivesingles.com,Safe
theofgroup.com/sites/default/loggineaccounte/secure/resolve-account/c31fa0748488e1d8f703/cc352b42004772d3a6752e65c99e8a9b/9e00798d5f5c563036c12b69e9659111/cgi/,Phishing
http://www.milkyfan.com/Bank%20Of%20America/verification/0MC2B33N81C14AD8D548/card.php,Malicious
https://gitlab.com/gitlab-org/gitlab-shell/repository/archive.tar.gz?ref=v$,Safe
kelseaballerini.com,Safe
sanliujiu.net,Safe
bhmanagement.com,Safe
http://alkalifeph.fr/nato/aol.htm,Malicious
http://cloudhsh.com/inc/libs/8cc6244479683362a7bf7ae7e258f2e6,Malicious
buharamedya.com.tr,Safe
isofloc.de,Safe
sporthome.cl,Safe
1634.am,Safe
ssd.co.th,Safe
systemchina.net,Safe
gg.gg/cho8t,Phishing
accounti-paypal-verifica.paypal.pay2018.hcie.online/Pay/9f410851924704a239363eb408973f35/,Phishing
ecodesenvolvimento.org.br,Safe
ahuimin100.com,Safe
stek.edu.ru,Safe
mcpedl.com,Safe
cpdbalochistan.org,Phishing
shuminoengei.jp,Safe
114-west.com,Safe
skiinfo.com,Safe
vergoelst.de,Safe
dailypresentnews.com,Safe
ginkgoit.com,Safe
listsignupsystem.com/denmark/nets2018full/f029aaf585ff7891c040fd02f1550813/,Phishing
lesbos-hd.com,Safe
abilityhub.com,Safe
fskn.gov.ru,Safe
buylcialisrxonline.com,Safe
zzsuit.com,Safe
housing-ombudsman.org.uk,Safe
fortresspress.com,Safe
bursakameraalarm.com,Safe
mp3.ru,Safe
interiordesignbristol.com,Safe
fitness.de,Safe
emmasdiary.co.uk,Safe
thegsresources.com,Safe
jimatakur.com,Safe
http://albanyrinkads.com/wan/BofA/billinfo/,Malicious
atlantico.fr,Safe
https://sympa.inria.fr/sympa/arc/caml-list,Safe
london-fire.gov.uk,Safe
r4iz.com,Safe
sbsafaris.com,Safe
disimplantfiyatlari.org,Safe
linuxforum.ru,Safe
oyoy.dk,Safe
theleeco.com,Safe
error00x07876576866.tk/edge/,Phishing
juaramovie.com,Safe
need-les.it,Safe
yongpyong.co.kr,Safe
closetoncloud.com/hhhh,Phishing
kolavaraheritage.com,Safe
kadinlarplatformu.com,Safe
a2ebf.com,Safe
deltaservices.gr,Safe
diputaciondezamora.es,Safe
http://triligenergy.com/alxeo/attiinnddeexx.php,Malicious
kdu.cz,Safe
avione.net,Safe
http://www.realtypropertyfile.us/POFBuyerOffer/Newdrive/auth/view/share/eula.html,Malicious
websitebuilderkb.com,Safe
http://www.optout-rvnc.net/o-xxmx-d31-b99b374927470a168369222502a212da&cr=404,Malicious
reunica.com,Safe
vkprop.ru,Safe
syltfaehre.de,Safe
uwstout.edu,Safe
vtv.am,Safe
gpnmag.com,Safe
nonquangcaohcm.com,Safe
echineselearning.com,Safe
otcstockpicks.com,Safe
designchange.org,Safe
corre.info,Safe
locustgrove.org,Safe
bluescopesteel.com,Safe
lncpa.org.cn,Safe
porsche-mania.com,Safe
greatharvestbreadco.com,Safe
tni.ac.vn,Safe
https://lists.archlinux.org/confirm/arch-announce/74953492fd7cd2fd79bccb722e9d9a218e1c73b0,Unsafe click
tangeroutlet.com,Safe
blackstar.com,Safe
liuxiangyl.com,Safe
americanenergyindependence.com,Safe
houstonlifestyles.com,Safe
vendorrating.net,Safe
trinityleeds.com,Safe
themelooks.com,Safe
levitra20mgpris.se,Safe
http://brian.carnell.com/articles/2017/sometimes-i-really-hate-web-accessibility-standards/,Safe
massazi.top,Safe
swedishgeneric.space,Safe
oij.org,Safe
nic-se.se,Safe
rumkin.com,Safe
bbwebonywomensex.com,Safe
antalyamieleservisi.com,Safe
firestartoys.com,Safe
staderochelais.com,Safe
kstp.com,Safe
gratistodo.com,Safe
cultureproject.org,Safe
mcphee.com,Safe
medi-bazar.cz,Safe
thejugglebox.com,Safe
jobelephant.com,Safe
qquran.com,Safe
ceramicindustry.com,Safe
http://mallowcrashrepair.com/system/-/bcol.barclaycard.com/bcard2.php,Malicious
jewelfixsa.co.za,Safe
foxmovies.com,Safe
essayarsenal.co.uk,Safe
agnashop.com,Safe
schr.org,Safe
chem21.info,Safe
s.tt,Safe
topgia.vn,Safe
thespursofficial.com,Safe
girlmake.com.tw,Safe
pointblog.com,Safe
ny-k.co.jp,Safe
classicindustries.com,Safe
rentalcars24h.com,Safe
ellisonssolicitors.com,Safe
nickgraphics.com,Safe
expertcom.com,Safe
ibioo.com,Safe
omegle.com,Safe
zjff.edu.cn,Safe
hnh.ru,Safe
certifiedwages.com,Safe
leadtek.com,Safe
http://404error.earthspiritenergies.com.au/drop/7008bfdec91ccbc52425c3b93f7ee302/,Malicious
vidzoolan.com/1Z0m8bwi730ccunjv3p30v19sl1k31lqs73o01kg1,Phishing
himalayabanquet.com,Safe
adrenalinecounter.com,Safe
petaw.fr,Safe
canadagooseweste.nu,Safe
nhscareers.nhs.uk,Safe
pottercountyjobsnow.org,Safe
35.231.239.228/inj/es_es.evobanco.bancamovil.php,Phishing
"scathefour.us/welcome/?a=az&pagex=1&s1=bes8kzazr_h3otr8jv5-t657nbvnrwt7e-bmeujpryj5jcctepsfyrijyaayzrow-cq6so8xplj5duubrsnd3a,,&os=macos&browser=safari&isp=centurytel%20internet%20holdings%20inc.&ip=65.152.3.2&geo=us&q1=oj_amo1s4hpgcbgpth3uqag4ij9i9ushzuoatot4kq8,",Phishing
plitka-bordyur.ru,Safe
netninja.com,Safe
missannalaura.com,Safe
childcareaware.org,Safe
"http://lists.focusinglists.org/listinfo.cgi/focusing-discussion-focusinglists.org,",Safe
http://crisalic.fr,Malicious
andrej-hunko.de,Safe
grangersmith.com,Safe
asianart.org,Safe
urbanhome.com,Safe
raovatduthu.com,Safe
http://www.office-thoma.net/Login/Service/Cafe/familiales/mon.compte/dae001225cf9331e0bdde467ac480c61/,Malicious
pts.edu,Safe
byggmax.com,Safe
hellozz.com,Safe
ittec.mn,Safe
righthomes4u.co.uk,Safe
minjoo.kr,Safe
nettimoto.com,Safe
woolrichgiacca.nu,Safe
ydl-mall.com,Safe
world-food.net,Safe
popurls.com,Safe
comicsverse.com,Safe
drenthecollege.nl,Safe
droneturk.com.tr,Safe
websitedown.info,Safe
persiacivil.ir,Safe
courmayeurmontblanc.it,Safe
hazmeelchingadofavor.com,Safe
essentialvermeer.com,Safe
lighthouse.org.uk,Safe
andrologyjournal.org,Safe
morrisonhvac.com,Safe
byur1fukoz.com,Safe
washingtonperformingarts.org,Safe
vij5.nl,Safe
3dprintingtalk.net,Safe
alwebblaraby.com,Safe
one.lv,Safe
zm-online.de,Safe
stroyrekon.ru,Safe
adelaidefestival.com.au,Safe
voxcdn.com,Safe
dogymclub.com,Safe
techsmarttechnology.com,Safe
thai-viagra.com,Safe
realestate.gov.cn,Safe
dnaconcerti.com,Safe
my-samsung.com,Safe
sheekh-3arb.info,Safe
csgoshuffle.eu,Phishing
boozyburbs.com,Safe
googles.com,Safe
purpleheart.org,Safe
ecomputernotes.com,Safe
thefloatingpiers.com,Safe
etymologiebank.nl,Safe
centralsoccer.co.uk,Safe
whatsinproducts.com,Safe
rethinknyc.org,Safe
manhattanbicycle.com,Safe
canf.org,Safe
nemoestudio.com,Safe
womenarts.org,Safe
sancristobalturismo.com.ar,Safe
221111com.com,Safe
balonfans.com,Safe
consejorehabilitacion.org.mx,Safe
rescuehearing.com,Safe
filipinomartialartssticks.com,Safe
grass-seed.com,Safe
legalgenealogist.com,Safe
hautenormandie.fr,Safe
creditwell.ru,Safe
baileyonice.com,Safe
jaclynk.com,Safe
norskfolkemuseum.no,Safe
treesofmystery.net,Safe
http://l.email.bild.de/rts/go2.aspx?h=13833&tp=i-H43-Er-Jr-1ThT9-1c-1CnK-1c-1TeKX-1fBcPD,Unsafe click
danchurchaid.org,Safe
https://icfi.taleo.net/,Safe
808hi.com,Safe
eetchina.com,Safe
hebyjzs.com,Safe
patrickrhone.com,Safe
naggingtonakedtonight.com,Safe
wv.to,Safe
reenactor.ru,Safe
138085.com,Safe
scuolacucina.it,Safe
uggclassicboots.com,Safe
beeld.com,Safe
franchiseconnectindia.com,Safe
shunyata.com,Safe
thesop.org,Safe
bookingcalendar.info,Safe
kalinovka-azov.ru,Safe
d3v80f9ei17nn.cloudfront.net/assests/eng_ff_auth.html?mid=8741&number=020-3936-8741&rb=JSc983dae71d904d478be5df6e0bcaf4fe&cid=YRchEE7k75o&source=107736.126466_84828&pid=107736_126466_84828&bid=0.003825&ip=90.194.230.166&city=Glasgow&pubfeed=107736&subid=126466_84828&originalsid=.126466_84828&url=my.adright.co&p_num=020%203868%209550,Phishing
donnabellahair.com,Safe
http://thebookreportnetwork.cmail20.com/t/d-l-ujhyltl-peoltkk-yk/,Unsafe click
mexiconewsnetwork.com,Safe
topiczz.com,Safe
jayde.com,Safe
http://aredicationmoka.net/FRTERDZFYUSIZ/HGS2HG2G2GZY2/VGTSUJGJGS2I/163e0b4667c979007cdf88c3b48e1162/cas.php?clicid=13698&amp;default=1353bd20161bfb1f421b104537d9a94c,Malicious
topstarntac50.site/USA/?a=0002&source=102029_1197624479_http%3A%2F%2Fsp.popcash.net,Phishing
leadcamp.com,Safe
gamers-loft.com,Safe
telgen.co.uk,Safe
muyingjie.com,Safe
prazdnik.by,Safe
craterofdiamondsstatepark.com,Safe
brandevolve.com,Safe
nganluong.vn,Safe
smart-wave.us,Safe
whonamedit.com,Safe
http://eightyate.com.au/wp-ncjuc/lzlzl/5768857/office365.ka/index.htm,Malicious
dechefkoch.de,Safe
summerworks.ca,Safe
justintimearanjuez.com,Safe
legrandcanyon.com,Safe
buysnowbootsonlinecheap.com,Safe
localnoggins.com,Safe
larestbeauty.com,Safe
indianaoxygen.biz,Safe
onehowto.com,Safe
reparacaotelemoveis.pt,Safe
individualtourandtravel.com,Safe
dashlove.net,Safe
crimtaxi.ru,Safe
fiuc.org,Safe
i-news.kz,Safe
respecta.net,Safe
kagoagh.com,Safe
knifethrowing.info,Safe
the-northface-outlet.us,Safe
vipower.pl,Safe
rogerebert.com,Safe
geneabloggers.com,Safe
fuorisalone.it,Safe
tadalafilwul.com,Safe
isoptin.reisen,Safe
http://www.drtips.net/tests,Malicious
nanit.com,Safe
alibaixiu.com,Safe
thistothat.com,Safe
informacaoteixeira.com.br,Safe
rtvnoord.nl,Safe
supreme.co.in,Safe
javada.or.jp,Safe
suyangwon.com,Safe
https://sites.google.com/site/fbcheckrecovery444/home,Malicious
jjff.com,Safe
mystat.org,Safe
cmguitarduo.it,Safe
partageseguros.com,Safe
"http://www.lemonde.fr/web/journal_electronique/ouverture/0,0-0,1-0,0.html?aaaammjj=20171018&article_id=1293661",Safe
galwaycity.ie,Safe
alev.su,Safe
pixeldra.in,Safe
lanform.com.pl,Safe
prodespitedetail.com/Invoice-Due738937/Excel/error.php?email=&.rand=JeHFUq_VJOXK0QWHtoGYDw1774256418&fid.123InboxLight.aspxn.1774256418&fid.1252899645289964213InboxLight_Product-userid,Phishing
spagoworld.org,Safe
eelkjforjudged.review/?from=@,Phishing
fabulous.com,Safe
tysonfoodservice.com,Safe
storeonlinecc.com,Safe
http://sb.mail.edeka.de/cst/724/usrimg/741d0c0116b4d87f0bc3bf97ddd78148.png,Unsafe click
staffslive.co.uk,Safe
michaelkorsoutlet.net.in,Safe
cox.com-6159368de39251d7a-login.id-107sbtd9cbhsbtd5d80a13c0db1f546757jnq9j5754675755710607.kylelierman.com/cgi-sys/suspendedpage.cgi,Phishing
rugbyschool.net,Safe
ghgonline.org,Safe
http://logc2.xiti.com/go.url?xts=43260&xtor=EPR-32280629-[Alaune]-20171004-[Img0]&url=http://www.lemonde.fr/police-justice/article/2017/10/03/projet-de-loi-antiterroriste-l-etat-d-urgence-n-a-pas-d-efficacite-propre-contre-les-attentats-aujourd-hui_5195634_1653578.html,Unsafe click
asb.online.co-nzprofile.ml/fastnet/,Phishing
feelcool.org,Safe
baborakensemble.com,Safe
hamumu.com,Safe
http://sexanddesign.com/service.account-limited.paypal.com-login/webapps/0fdde/home,Malicious
themodernsavvy.com,Safe
cassina-ixc.jp,Safe
dignityserves.org,Safe
oxfordcontractors.com,Safe
buywellbutrin.shop,Safe
dfs.se,Safe
https://en.wikipedia.org/wiki/User:Keegan,Safe
dalesman.co.uk,Safe
mazharaydin.av.tr,Safe
we7.com,Safe
buyonlinenolvadex.mobi,Safe
gruner.ch,Safe
barcelonanord.cat,Safe
cogeco.com,Safe
webstatsdomain.com,Safe
strouremont.ru,Safe
http://www.makeuptipsbykittu.com/etisalatT/loginN/dcnn/login.php?cmd=login_submit&amp;id=a2ddd8f62bd474776c1cbffcc70ff827a2ddd8f62bd474776c1cbffcc70ff827&amp;session=a2ddd8f62bd474776c1cbffcc70ff827a2ddd8f62bd474776c1cbffcc70ff827,Malicious
fowang.com,Safe
jamesshoes.org,Safe
cortomaltese.com,Safe
bizgaz.ru,Safe
lilholes.com,Safe
http://www.freegames4rest.com/download,Malicious
gmkcpa.com,Safe
http://www.jensenpediatricdentistry.com/new2015/document.php,Malicious
japansubculture.com,Safe
westonsupply.com,Safe
panam.edu,Safe
http://tricano.com/Distri/apprisal/index.html,Malicious
noticierometropoli.com,Safe
hotelvsvicente.com,Safe
mkenyaujerumani.de,Safe
stats.com,Safe
polo-outlet.co.uk,Safe
davesmithinstruments.com,Safe
wwwofficecomsetup.co,Safe
jhnewsandguide.com,Safe
http://img.coolchat.cn/2011,Malicious
cultsirens.com,Safe
artbereg.ru,Safe
cusco.pt,Safe
http://d990049.u-telcom.net/dropbox/Newdropbox/,Malicious
popeyemalta.com,Safe
liballeg.org,Safe
ouroyster.com,Safe
geekjunior.fr,Safe
vkuso.ru,Safe
natall.com,Safe
calre.org.cn,Safe
http://www.huojia599.com/class/l.php,Malicious
99starntac61.site/?a=0002&source=139976_775654705_http%3A%2F%2Fh2porn.com,Phishing
beautyandthefeastblog.com,Safe
orionsociety.org,Safe
maintainr.xyz,Safe
visitmanchester.com,Safe
terve.pl,Safe
http://mailchi.mp/soccerexpro/la-liga-nets-el-corte-ingls-partnership?e=5c0b8a8383,Unsafe click
uralinform.ru,Safe
popolnit.net,Safe
frauddsssecuritycustr-webapps.blogspot.co.il,Phishing
xp-2g1pw.salvosinfotech.com,Phishing
fallcoast.net,Safe
newyorkveincenter.com,Safe
design-calendar.com,Safe
chemometec.com,Safe
51jinsha.net,Safe
contabilizze.com.br,Safe
andersoncenter.org,Safe
dustyrose.com,Safe
magnetreleasing.com,Safe
paydayloans2um.com,Safe
mrclay.org,Safe
influenceexplorer.com,Safe
partidopirata.org,Safe
matsumoto.ne.jp,Safe
tv4all.com,Safe
hktmotorphuket.com,Safe
klimawald.de,Safe
easifyaps.tk/onedrive/pl-min/login.php?cmd=login_submit&id=cf0f41df3c3933309ba8dba4eae96ced,Phishing
car-buy-2017.info,Safe
dutchnews.nl,Safe
glasfascinatie.com,Safe
reddragonbrass.com,Safe
arnholm.nu,Safe
thesolesupplier.co.uk,Safe
johnsonsaia.com,Safe
zona-militar.com,Safe
xf650.pl,Safe
fgongfu.cn,Safe
saohoaviet.net,Safe
iphoneclub.nl,Safe
bbs.am,Safe
http://mmgf.000webhostapp.com/ad/Validation/login.php,Malicious
c-player.com,Safe
https://radioramamexicali.com/sts/all/sj/Webmail/index.php?email=abuse@bandacalypso.com.br,Malicious
buyneurontinoovernight.ru,Safe
djainstitute.com,Safe
http://logc2.xiti..com/go.url?xts=43260&xtor=EPR-32280630-[Avosmarques]-20171002-[Tennis3]&url=http://tennis.lemonde.fr/tennis/resultats-wta.html,Unsafe click
peegli.com,Safe
http://incubadorasavicola.cl/cha/document.html,Malicious
youthchallenge4change.org,Safe
hawaiipublicschools.org,Safe
suncity8118.com,Safe
by-ekobo.com,Safe
violettavarga.hu,Safe
amuzidevelopmentfund.com,Safe
basiqah.com,Safe
10000yearclock.net,Safe
mandoam.co.kr,Safe
hhassociates.co.uk,Safe
dairyfoods.com,Safe
xyimoto.com,Safe
super3.cat,Safe
hairspraybeauty.co.uk,Safe
678678.com,Safe
http://www.ramyavahini.com/auth/asb.co.nz/app/auth/login/,Malicious
ryanandeshandmade.com,Safe
mpcclub.com,Safe
hitachi-eu.com,Safe
javabeginner.com,Safe
ivanovo.ru,Safe
eaton.com,Safe
ikepod.com,Safe
holisticlocal.com,Safe
teamtecher.gq/shared/folder/118def2c6ba2bce902a88a0e91a890d5/,Phishing
room328.no,Safe
landkreis-heilbronn.de,Safe
ss-iptv.com,Safe
http://actualicese.com/actualidad/2017/10/06/doble-asesoria-pensional-cumplio-un-ano-esto-es-lo-que-debe-hacer-para-solicitarla/?campana=BoletinViernes-Nuevo2017-10-06&accion=click&MD5=deff478eae8f3867373ed551ce53a831,Unsafe click
alqara.net,Safe
khmer79.com,Safe
altairinternational.net,Safe
gameslol.net,Safe
jianovo.com,Safe
aigamedev.com,Safe
guoxuedashi.com,Safe
kingranchsaddle.net,Safe
hi5catering.com,Safe
alibebemobilya.com,Safe
love-hit.com,Safe
joesalter.com,Safe
tealsk12.org,Safe
bharatmovie.org/final_notification/,Phishing
baratako.com,Safe
http://trailer.web-view.net/Links/0X7BC5F3AE24C712C07AA954CCEC1226CFA7C465F9D19FB491855E225DE616142E55748102F18D709EF4C6065469B8934DC4B7506FF542BAEB317E4294D653D334BD54D55D49948571.htm,Unsafe click
santecheznous.com,Safe
typers.biz,Safe
lpcware.com,Safe
temcoindustrial.com,Safe
clearpassage.com,Safe
azn747.com,Safe
prinivil.reisen,Safe
goodknits.com,Safe
k6.com.br,Safe
fortis.com,Safe
binary-options-reviews.co.uk,Safe
flirt.ru,Safe
antimilitaristas.org,Safe
bio-cosmetica.ru,Safe
http://anjoe.com/all/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?%20gegyy%20=&amp;email=abuse@udamail.fr,Malicious
soniarte.es,Safe
http://www.lemonde.fr/europe/article/2017/10/01/referendum-en-catalogne-a-gerone-nous-voulions-demontrer-notre-determination_5194359_3214.html,Safe
nexsocial.com,Safe
fractionbars.com,Safe
saddleback.edu,Safe
diamondmuseum.be,Safe
vantin.fun,Safe
nba.co.jp,Safe
hollywoodrooster.com,Safe
atptennis.com,Safe
stylistafitness.com,Safe
leogo.edu.vn,Safe
jiaj.org,Safe
impressum-generator.de,Safe
androck.jp,Safe
librosaguilar.com,Safe
jp-ia.com,Safe
arraydev.com,Safe
hyperautomotive.com,Safe
clarinex.reisen,Safe
excelwithbusiness.com,Safe
queaujiconsulting.com,Safe
sheridanoutlet.com.au,Safe
kamagraoraljellysverige.nu,Safe
tipsyscoop.com,Safe
e31.net,Safe
eroticmasaj-exotique.ro,Safe
"http://maps.google.com/?ie=UTF8&t=p&z=13&q=47.4622026,-87.9003809&ll=47..4622026,-87.9003809",Safe
spaceimaging.com,Safe
celuloseonline.com.br,Safe
braze.com,Safe
sumptuousspoonfuls.com,Safe
odosz.com,Safe
survivalworld.com,Safe
book-online.com.ua,Safe
zexiao.com,Safe
raidersnflofficialproshop.com,Safe
kryptomoney.com,Safe
adobeq.rtgbank.ml/adom/77d94316f633fec6a36b7da6a60d6f7d/,Phishing
westseattlejewelers.com,Safe
cheap-raybansunglasses.com.co,Safe
postepay-italiane-cliente-2018.dynu.net/postale/7f8f0582fc93d99cbe231ed14aafa19c/index.php,Phishing
blockstar.com,Safe
bestcoloringpages.com,Safe
mostsexy.com,Safe
kiosramah.com,Safe
kipar.org,Safe
oogfonds.nl,Safe
ifremer.fr,Safe
knightrideronline.com,Safe
hoplusz.hu,Safe
aiasf.org,Safe
raisapolato.com.br,Safe
kempen.com,Safe
conref.lv,Safe
rybashov.ru,Safe
spanisharmada.sg,Safe
adidas.at,Safe
friko.pl,Safe
homestore.com,Safe
khoahoc.tv,Safe
ecommercebrasil.com.br,Safe
tefmedu.com,Safe
alegroup.info,Malicious
lerablog.org,Safe
octanner.com,Safe
pforzheimer-trauring-manufaktur.de,Safe
magazineilusa.com.br,Phishing
http://www.prepagataevo.eu/p2p/2869d285cbb91daa3c859acc9affec8b/pos/foo-autenticazione.php,Malicious
wistia.com,Safe
angryyoungandpoor.com,Safe
commercialrealestate.com.au,Safe
http://dhaainkanbaa.com/-/29AZC482W9JIXNFFPNBFRB03CE2ZEQAW1EP/inter8nexo/,Malicious
freewayblogger.com,Safe
beformal.com.au,Safe
ac-schnitzer.de,Safe
wpa-pool.com,Safe
healingxchange.com,Safe
unizh.ch,Safe
friedchillies.com,Safe
careerstep.com,Safe
malagacf.es,Safe
campingmanitoulin.com,Safe
fleex.cc,Safe
invisiglides.com/chooseone/religion/me/yt/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&userid=sdelacourt@thestar.ca,Phishing
papacitan.net,Safe
http://sites.google.com/site/informationcentre7611/,Malicious
buy-azithromycin-zithromax.net,Safe
xuk.ru,Safe
thebillsshoponline.com,Safe
legislativegazette.com,Safe
menaiset.fi,Safe
leadsquared.com,Safe
destinationjazz.com,Safe
iqc.ca,Safe
bluemountainsgazette.com.au,Safe
carpfishing.cz,Safe
yandex.net,Safe
claudiamolina.cl,Safe
voicereserve.com,Safe
eerojuu.com/wp-content/plugins/css-ready-selectors/connect/linkedIn%20(1)/linkedIn%20(1)/linkedIn%20(1)/LinkedIn.html?email=&email&,Phishing
humanscaleseating.com,Safe
helukabel.de,Safe
sexoasis.com,Safe
